dataset,split,attack_type,label,score,prediction,correct
ToN-IoT,test,normal,0,0.0017498275138826476,0,True
ToN-IoT,test,scanning,1,0.9999498578944169,1,True
ToN-IoT,test,ddos,1,0.998200911445317,1,True
ToN-IoT,test,dos,1,0.9999563729804921,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9990660296006051,1,True
ToN-IoT,test,normal,0,0.002509612543311419,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9992204211271105,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,ddos,1,0.9996395140140716,1,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.974107101212121,1,True
ToN-IoT,test,normal,0,0.005005149752291324,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ddos,1,0.9995501860624412,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,password,1,0.9997667232713386,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.999771666456416,1,True
ToN-IoT,test,injection,1,0.998988750533092,1,True
ToN-IoT,test,xss,1,0.9993933454472574,1,True
ToN-IoT,test,injection,1,0.9979907491810621,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,ddos,1,0.9966558852842843,1,True
ToN-IoT,test,dos,1,0.999954017271081,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,dos,1,0.9990734984682644,1,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,normal,0,0.003266181178632366,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,injection,1,0.9950336663132164,1,True
ToN-IoT,test,ddos,1,0.9995661499828168,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.999771666456416,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0015303079001195879,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0013706770328511834,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.9988579916126642,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9996796373564597,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,ddos,1,0.9997754422177532,1,True
ToN-IoT,test,ddos,1,0.9991587101851642,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,injection,1,0.9996386058947757,1,True
ToN-IoT,test,password,1,0.9994028505689598,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,password,1,0.9991758310593791,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,xss,1,0.9876861423872125,1,True
ToN-IoT,test,ddos,1,0.9989723701898682,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,dos,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.9982126131042087,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,password,1,0.9982895043345119,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9735321679830229,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.99967104831238,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.0005984941125160678,0,True
ToN-IoT,test,xss,1,0.9990388671128312,1,True
ToN-IoT,test,normal,0,0.0006652237848023964,0,True
ToN-IoT,test,ddos,1,0.9986641544258847,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.999953838492444,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9993328394251045,1,True
ToN-IoT,test,ddos,1,0.9803990394804087,1,True
ToN-IoT,test,injection,1,0.9991892901475432,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9989887998334794,1,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,normal,0,0.0007285753890589248,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,mitm,1,0.9899776719011202,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,scanning,1,0.9999513386900726,1,True
ToN-IoT,test,xss,1,0.9980984986990333,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9993528329506006,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,ddos,1,0.022169336547900268,0,False
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ddos,1,0.9963052960015018,1,True
ToN-IoT,test,normal,0,0.000950526212904795,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.9555089762993872,1,True
ToN-IoT,test,normal,0,0.00027363363611244507,0,True
ToN-IoT,test,xss,1,0.9991348118718923,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,scanning,1,0.9959441090556452,1,True
ToN-IoT,test,password,1,0.9995025554044452,1,True
ToN-IoT,test,injection,1,0.9655958811329401,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,normal,0,0.007752596166855452,0,True
ToN-IoT,test,injection,1,0.9998035970074578,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,xss,1,0.9811200268154925,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9994263308450614,1,True
ToN-IoT,test,injection,1,0.9988297958720124,1,True
ToN-IoT,test,password,1,0.999953838492444,1,True
ToN-IoT,test,injection,1,0.9990643990128945,1,True
ToN-IoT,test,password,1,0.991325901832766,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9966321044361471,1,True
ToN-IoT,test,normal,0,0.0004257498687913444,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9968239642001407,1,True
ToN-IoT,test,xss,1,0.9964767485040761,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9992663919469279,1,True
ToN-IoT,test,normal,0,0.0014720623790925962,0,True
ToN-IoT,test,xss,1,0.9995360302137052,1,True
ToN-IoT,test,normal,0,0.0017528076201912609,0,True
ToN-IoT,test,password,1,0.9976306068466375,1,True
ToN-IoT,test,injection,1,0.998545599145547,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,normal,0,0.0004257498687913444,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,injection,1,0.9992406497037425,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,password,1,0.998212699596014,1,True
ToN-IoT,test,dos,1,0.9999548462937768,1,True
ToN-IoT,test,xss,1,0.9980377085710365,1,True
ToN-IoT,test,ddos,1,0.999529725650073,1,True
ToN-IoT,test,injection,1,0.9993526971238275,1,True
ToN-IoT,test,ransomware,1,0.9990214172245724,1,True
ToN-IoT,test,ddos,1,0.9981894238089021,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9999532867531932,1,True
ToN-IoT,test,password,1,0.9997761801692321,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,injection,1,0.9993851630419266,1,True
ToN-IoT,test,ddos,1,0.9959634107273825,1,True
ToN-IoT,test,ddos,1,0.9948141139432599,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999496063833114,1,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.8031636469514333,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,xss,1,0.9876861423872125,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,ddos,1,0.9996871748738198,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,injection,1,0.9991779019545257,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,normal,0,0.0012020104761583717,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9997195646325937,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,injection,1,0.998644996149361,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.00027363363611244507,0,True
ToN-IoT,test,injection,1,0.9986927824617925,1,True
ToN-IoT,test,injection,1,0.999660129380411,1,True
ToN-IoT,test,normal,0,0.0008944229515651254,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ddos,1,0.9990797206464176,1,True
ToN-IoT,test,normal,0,0.0003745335924519176,0,True
ToN-IoT,test,normal,0,0.00027363363611244507,0,True
ToN-IoT,test,injection,1,0.9993017031252472,1,True
ToN-IoT,test,injection,1,0.9905445967266273,1,True
ToN-IoT,test,password,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.018005645315134912,0,True
ToN-IoT,test,normal,0,0.00038308084660915116,0,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9990309058200135,1,True
ToN-IoT,test,dos,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,normal,0,0.0010325352876956633,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.000826620295774234,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002720812553611972,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.008137177457783999,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,backdoor,1,0.999953780739972,1,True
ToN-IoT,test,normal,0,0.0006689304913250694,0,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,normal,0,0.0006143147864316369,0,True
ToN-IoT,test,xss,1,0.9991587101851642,1,True
ToN-IoT,test,injection,1,0.999359997075202,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,injection,1,0.9996818017252135,1,True
ToN-IoT,test,injection,1,0.9996787318668462,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.004482015589058483,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9997250104778715,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ddos,1,0.9996811223200649,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,xss,1,0.9982021764287693,1,True
ToN-IoT,test,normal,0,0.0003285906791015745,0,True
ToN-IoT,test,injection,1,0.998594534114161,1,True
ToN-IoT,test,ddos,1,0.9978672923299241,1,True
ToN-IoT,test,backdoor,1,0.9967114236908663,1,True
ToN-IoT,test,ddos,1,0.9995733253006341,1,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
ToN-IoT,test,injection,1,0.9995738297900871,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,mitm,1,0.9915413978377493,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,ddos,1,0.9997195646325937,1,True
ToN-IoT,test,injection,1,0.9996023219053304,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.989515201751506,1,True
ToN-IoT,test,ddos,1,0.4637052432327156,0,False
ToN-IoT,test,injection,1,0.9995157368779234,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9991742808087473,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,xss,1,0.9923349127296646,1,True
ToN-IoT,test,injection,1,0.9993734090736234,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,password,1,0.9991466058163262,1,True
ToN-IoT,test,password,1,0.9997116554023795,1,True
ToN-IoT,test,injection,1,0.9989793703812723,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,password,1,0.9995633206377907,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,ransomware,1,0.9983417409587134,1,True
ToN-IoT,test,dos,1,0.9999495050287858,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,normal,0,0.022169336547900268,0,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9996739983903833,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.9999496063833114,1,True
ToN-IoT,test,xss,1,0.9996079106755755,1,True
ToN-IoT,test,injection,1,0.9982126131042087,1,True
ToN-IoT,test,injection,1,0.9989748782727741,1,True
ToN-IoT,test,normal,0,0.0005659698178130935,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.9992523479630372,1,True
ToN-IoT,test,injection,1,0.9985439100174154,1,True
ToN-IoT,test,xss,1,0.9993251855035549,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,injection,1,0.9987696463123007,1,True
ToN-IoT,test,password,1,0.9990326593337266,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9876861423872125,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,injection,1,0.9992834598233585,1,True
ToN-IoT,test,password,1,0.9989887998334794,1,True
ToN-IoT,test,injection,1,0.9929763750474244,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.10148460276174373,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,password,1,0.9970039993124227,1,True
ToN-IoT,test,normal,0,0.0004257498687913444,0,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,injection,1,0.9993773172601267,1,True
ToN-IoT,test,normal,0,0.0004091203114038273,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ddos,1,0.9991697284338009,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0003611186100560546,0,True
ToN-IoT,test,normal,0,0.0005967462896220351,0,True
ToN-IoT,test,injection,1,0.9994571691956068,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.999953838492444,1,True
ToN-IoT,test,ransomware,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9994625370876689,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9991712202283084,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,password,1,0.9991314721578608,1,True
ToN-IoT,test,ddos,1,0.99943799157463,1,True
ToN-IoT,test,normal,0,0.000650392339654052,0,True
ToN-IoT,test,injection,1,0.9965067960357603,1,True
ToN-IoT,test,xss,1,0.7563413081130536,1,True
ToN-IoT,test,xss,1,0.9983417409587134,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,dos,1,0.9999714873086696,1,True
ToN-IoT,test,password,1,0.9995633206377907,1,True
ToN-IoT,test,ransomware,1,0.9990073288779338,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9999535925365316,1,True
ToN-IoT,test,normal,0,0.0010224622674937494,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,injection,1,0.9987078916083877,1,True
ToN-IoT,test,injection,1,0.8084529323820584,1,True
ToN-IoT,test,password,1,0.999953780739972,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9996221059501599,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0001653051108972759,0,True
ToN-IoT,test,dos,1,0.9999530680748249,1,True
ToN-IoT,test,xss,1,0.9970046875278693,1,True
ToN-IoT,test,scanning,1,0.9999533850223364,1,True
ToN-IoT,test,ddos,1,0.9996930420471165,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,dos,1,0.999953805371339,1,True
ToN-IoT,test,ddos,1,0.9995870573021797,1,True
ToN-IoT,test,injection,1,0.999769510374588,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9991292921156375,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.00021968115656992022,0,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9988585533846555,1,True
ToN-IoT,test,injection,1,0.9996590871253008,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,injection,1,0.9985939866031156,1,True
ToN-IoT,test,xss,1,0.9991549333324539,1,True
ToN-IoT,test,xss,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9544878386533919,1,True
ToN-IoT,test,injection,1,0.9974587615303905,1,True
ToN-IoT,test,ddos,1,0.998483085168171,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,injection,1,0.9972262331611219,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,normal,0,0.013490184083865743,0,True
ToN-IoT,test,normal,0,0.0007563967827813112,0,True
ToN-IoT,test,scanning,1,0.9999714873086696,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.999375701494428,1,True
ToN-IoT,test,password,1,0.9991719862502957,1,True
ToN-IoT,test,injection,1,0.9997728859726945,1,True
ToN-IoT,test,normal,0,0.00031977930928089393,0,True
ToN-IoT,test,xss,1,0.9991529027973193,1,True
ToN-IoT,test,xss,1,0.9983417409587134,1,True
ToN-IoT,test,injection,1,0.9991162912083172,1,True
ToN-IoT,test,normal,0,0.0001883626228552068,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,ddos,1,0.9980131266134318,1,True
ToN-IoT,test,ddos,1,0.9996487362317941,1,True
ToN-IoT,test,password,1,0.9979975650420695,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,dos,1,0.9999547830507235,1,True
ToN-IoT,test,injection,1,0.9986934135295479,1,True
ToN-IoT,test,normal,0,0.0030756915684981142,0,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0008231219042705528,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,xss,1,0.9988585533846555,1,True
ToN-IoT,test,ddos,1,0.9989696129917689,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,injection,1,0.9984583124718139,1,True
ToN-IoT,test,password,1,0.9985891809571247,1,True
ToN-IoT,test,ddos,1,0.999730829149466,1,True
ToN-IoT,test,ransomware,1,0.9990724726751168,1,True
ToN-IoT,test,password,1,0.9993314891499543,1,True
ToN-IoT,test,normal,0,0.008415452694977676,0,True
ToN-IoT,test,dos,1,0.9983089212125239,1,True
ToN-IoT,test,normal,0,0.011079257932675867,0,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,backdoor,1,0.9999547830507235,1,True
ToN-IoT,test,scanning,1,0.9990095246539568,1,True
ToN-IoT,test,normal,0,0.0002401197110517442,0,True
ToN-IoT,test,scanning,1,0.9999535925365316,1,True
